"CustomerValue","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","PeakCallsInOut","OffPeakCallsInOut","MonthsInService","AgeHH1","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","IncomeGroup","PrizmCode","Occupation","fit.cluster"
1,12.1,179,10,0,1.1,99,0.8,33.7,82.3,14,52,1,1,0,1,8,4,8,5
2,12.59,184,10,11,0,30,-2.6,12.7,21,29,52,0,0,0,0,4,2,1,5
3,13.6,6,13,0,0,-6,-18.3,2,0,11,52,0,0,0,0,4,2,8,5
3,14,40,10,0,0,-40,0,0.7,3,8,52,0,0,0,0,6,2,8,5
3,14.99,0,30,0,0,0,5,0,0,15,52,0,0,0,0,8,2,8,5
2,15,1,15,0,0,2,0,0,0.7,27,52,1,1,0,0,9,4,1,5
3,16.78,0,5,0,0,0,-8.8,0,0.3,19,52,1,1,0,0,7,2,8,5
1,16.99,0,17,0,0,0,0,0,0,36,52,1,1,0,0,4,4,7,5
1,17.41,16,17,0,0,-14,-0.4,8,4.3,22,52,0,0,0,0,9,4,8,5
2,18.12,509,10,0,2.6,69,-2.6,109,22,19,52,0,0,0,0,7,4,8,4
3,19.35,22,17,6,0.4,-16,-2.4,5.3,1.7,36,52,0,0,0,0,5,2,8,5
3,19.81,0,25,0,0,0,-19.8,0,0.3,10,52,0,0,0,0,9,2,8,5
2,19.95,24,17,6,0,5,0.4,8,4,31,52,0,0,0,0,9,4,8,5
1,19.99,1,20,0,0,-1,0,1.3,0,30,52,1,1,0,0,6,2,8,5
1,20.76,52,19,0,0,-46,-34.3,15.3,10.7,13,52,1,1,0,0,1,3,8,5
1,20.77,14,21,0,0,-12,-48.2,22.3,5,26,52,0,0,0,0,7,4,8,5
1,20.82,30,30,0,0,4,-0.8,5.7,13,15,52,1,1,0,0,6,2,8,5
2,20.92,32,17,8,0,0,0.3,13.3,1.7,19,52,1,1,0,0,3,4,2,5
3,22.41,6,22,0,0,0,-2.4,2.3,1.3,14,52,0,0,0,1,0,4,8,5
1,24.18,24,30,11,0,44,9.5,3.3,2,19,52,1,1,0,0,6,4,8,5
1,25.64,80,20,14,0,-24,-5.7,7.7,14,27,52,1,1,0,0,8,2,8,5
1,25.75,33,30,0,2.9,-11,-25.7,0,0,10,52,0,0,0,0,7,2,8,5
3,26.69,260,33,0,0.5,0,-26.3,18.3,36.7,11,52,0,0,0,0,6,2,8,5
1,26.72,49,20,17,0,25,6.5,12.7,4,21,52,0,0,0,0,5,1,1,5
1,28.13,118,25,0,0,-68,-3.1,26,21.7,20,52,0,0,0,0,2,4,8,5
2,28.21,555,34,0,0.2,50,-24.3,28.3,21.3,21,52,0,0,0,0,3,3,8,4
3,28.39,836,10,61,0,-246,-18.4,166.7,240.7,25,52,1,1,0,0,4,4,5,1
1,28.64,44,30,0,0,7,-0.2,17.3,3.3,39,52,0,1,1,0,8,2,1,5
3,29.52,64,29,1,0,-46,0.5,39.7,15.7,32,52,0,0,0,0,0,4,8,5
2,29.55,99,28,0,0.2,80,6.7,34.3,28.7,23,52,0,0,0,0,5,4,8,5
3,29.81,193,40,0,0,-122,-1.3,50.3,37.7,12,52,0,0,0,0,9,4,8,5
1,29.99,62,30,0,0,-18,0,30.3,9,31,52,0,0,0,0,8,2,8,5
2,29.99,70,30,0,0,-43,0,30.7,8.7,29,52,1,1,0,0,6,2,7,5
3,29.99,190,30,0,0,16,0,62.7,15.3,23,52,1,1,0,0,5,2,5,5
2,29.99,100,30,0,0,-24,0,37.3,17,22,52,1,1,0,0,4,1,2,5
3,29.99,76,30,0,0,-39,0,2.3,1.7,20,52,0,0,1,0,7,2,8,5
1,29.99,0,40,0,0,0,0,0,0,16,52,0,0,0,0,7,2,8,5
1,29.99,103,40,0,0,-3,0,33.7,24.3,13,52,1,1,0,0,9,4,8,5
1,29.99,36,40,0,0,-18,0,0,0,10,52,0,0,0,0,0,4,8,5
3,29.99,114,40,0,0,-35,0,22.7,5.7,10,52,0,0,0,0,7,4,8,5
2,29.99,244,40,0,0,77,0,29.7,32.3,11,52,1,1,0,0,5,4,1,5
1,30,72,30,0,0,-50,0,15.3,6.7,25,52,1,1,0,0,9,2,1,5
1,30,100,30,0,0,-10,0,20,12.3,23,52,0,0,0,0,9,2,8,5
3,30,9,30,0,0,-9,0,0,0,21,52,1,1,0,0,6,4,8,5
1,30.03,36,30,0,0,-2,0.1,9.7,1,22,52,1,1,0,1,7,2,1,5
3,30.09,136,30,0,0.1,18,-0.1,45,15.3,24,52,0,0,0,0,6,4,8,5
2,30.14,67,30,0,0,-47,0.1,15,4,15,52,1,1,0,0,4,1,8,5
3,30.17,17,30,0,0,15,-0.2,4,2,29,52,1,1,0,0,8,2,8,5
3,30.21,74,40,0,0,19,-0.2,0,0,13,52,0,0,0,0,7,4,8,5
2,30.25,282,40,0,0.3,134,-0.3,0,0,10,52,0,0,0,0,8,4,8,5
1,30.26,48,30,0,0,26,-0.3,2.3,9.3,16,52,0,0,0,0,6,1,8,5
2,30.26,147,30,0,0,-9,-0.3,29,28,14,52,1,1,0,0,6,4,2,5
3,30.26,58,30,0,0,-14,-0.3,30.3,2.7,6,52,1,1,0,0,6,4,8,5
1,30.28,142,40,1,0,65,0.9,40,19.3,9,52,1,1,0,0,6,2,1,5
3,30.4,42,30,0,0.4,42,1.2,7.7,2.3,32,52,1,1,0,1,6,3,1,5
2,30.49,152,30,1,0,8,-0.5,31,4.7,25,52,0,0,0,0,6,2,1,5
3,30.51,42,30,0,0,2,-0.5,4.7,9.3,18,52,0,0,0,0,7,4,8,5
3,30.51,53,40,0,0,24,-0.5,31.3,4.7,6,52,1,1,0,0,6,3,8,5
1,30.54,13,30,0,0,-9,-0.6,2,1.3,40,52,0,0,0,0,9,4,8,5
2,30.55,201,34,7,0,31,6.8,37.3,13.7,17,52,1,1,0,0,6,4,8,5
2,30.77,205,30,0,0,-28,0.2,42,10,15,52,0,0,0,0,8,2,1,5
3,30.83,220,21,10,0,-220,17.7,117,68,24,52,0,1,0,0,1,4,8,5
1,30.95,684,40,3,0,176,2.9,65,132.7,39,52,0,0,0,0,5,4,8,2
3,30.98,54,30,2,0,-24,2.9,22.3,12,23,52,1,1,0,0,7,2,1,5
1,31.48,64,30,4,0,10,-1.5,18.7,4,20,52,1,1,0,0,6,4,8,5
2,31.52,390,40,0,1.5,-2,-0.7,44.7,88,9,52,0,0,0,0,4,1,8,4
2,31.62,197,40,0,0,33,1.5,55.7,22.7,15,52,1,1,0,1,7,2,1,5
1,31.7,590,8,53,0,-537,-31.7,179,216.3,11,52,0,0,0,0,4,2,1,4
2,31.8,73,30,0,0,73,1.2,24.7,4.7,15,52,0,0,0,0,4,4,8,5
3,31.83,201,30,0,0,1,-0.2,63.3,56,33,52,1,1,0,0,6,2,1,5
1,31.85,325,36,47,0,87,32.7,107.3,66,18,52,0,0,0,0,8,4,8,5
3,32.21,53,22,32,0,-25,-9.7,15.3,19.3,46,52,0,0,0,0,3,4,1,5
1,32.49,61,32,0,0,3,0,12.3,8.7,24,52,0,0,0,0,0,2,8,5
2,32.57,152,30,0,2.3,-71,-1.8,40,40.7,11,52,0,0,0,0,6,4,8,5
3,32.58,60,30,0,0,66,4,5,2.7,17,52,1,1,0,0,6,4,8,5
2,32.68,213,30,11,0,32,-2.7,54.7,22,24,52,0,0,0,0,7,4,2,5
3,32.85,112,30,0,0,70,-2.9,17.7,5,18,52,0,0,0,0,4,4,8,5
3,32.85,374,40,7,0,-116,-2.9,0,0,9,52,1,1,0,0,6,4,8,4
3,33.01,262,32,0,0,54,0.5,63.3,72.3,31,52,0,0,0,0,9,2,8,5
3,33.23,140,32,0,0,-36,-0.7,63.3,20,26,52,1,1,0,1,5,4,4,5
3,33.24,134,30,0,0,50,0,32.3,16.7,37,52,0,0,0,0,4,4,8,5
1,33.24,81,30,0,0,-40,0,38,16,23,52,1,1,0,0,7,4,8,5
3,33.47,130,30,0,0,-130,-0.2,27.7,32,18,52,0,0,0,0,5,4,8,5
2,33.76,71,30,0,0,0,-0.5,11,9,21,52,0,0,0,0,8,2,8,5
1,33.79,335,45,0,0,169,-0.5,58.7,115.7,29,52,0,0,0,0,6,2,8,5
1,33.98,326,16,50,0,-326,-25.7,81,33.7,23,52,0,0,0,0,8,4,8,4
2,34.31,205,40,4,2.6,74,5.7,71.7,3.7,12,52,0,0,0,0,7,4,8,5
1,34.48,155,40,0,0,26,-0.5,35,24.3,12,52,1,1,1,0,6,1,1,5
1,34.73,136,30,11,0,-69,-4.7,11.7,7.3,19,52,0,0,0,0,1,4,8,5
2,34.73,304,30,4,0,2,-0.7,56.7,31.3,23,52,0,0,0,0,6,1,8,5
1,34.99,3,45,0,0,-3,0,1.3,0,29,52,0,0,0,0,7,2,8,5
3,34.99,89,45,0,0,11,0,21,35.7,22,52,0,0,0,0,7,1,8,5
2,34.99,63,45,0,0,3,0,0,0,10,52,0,0,0,0,5,4,8,5
2,34.99,95,45,0,0,-6,0,15.7,15.3,10,52,0,0,0,0,6,4,1,5
1,34.99,398,45,0,0,40,0,25,42,9,52,0,0,0,0,2,4,8,4
1,35.04,309,40,7,0,-40,-4.1,39.3,20.7,8,52,0,0,0,0,4,1,8,5
3,35.16,123,45,0,0.2,-11,0.5,15,8.7,22,52,0,0,0,0,6,2,8,5
1,35.19,386,40,0,0,-41,-3.2,54.3,41.3,30,52,0,0,0,0,8,4,7,4
3,35.19,120,45,0,0.1,83,0.2,18.3,8.7,7,52,1,1,0,0,8,4,8,5
1,35.24,892,45,0,0,2,-0.2,100,98.3,49,52,1,1,0,0,6,2,8,2
2,35.24,248,45,0,0,-14,0.7,18.7,23,9,52,0,0,0,0,0,2,8,5
1,35.24,401,45,0,0,-78,-0.2,59,50,6,52,0,0,0,0,5,4,8,4
1,35.24,315,45,0,0,-171,-0.2,69,87.7,6,52,0,0,0,0,4,2,8,4
2,35.24,219,45,0,0,46,-0.2,11,13.7,7,52,1,1,0,0,8,2,7,5
1,35.3,86,45,0,0,13,-0.3,13.3,14,13,52,1,1,1,0,7,2,1,5
1,35.34,249,45,0,0.1,-50,-0.3,93.3,43.7,11,52,1,1,0,0,5,4,8,5
3,35.55,579,45,0,0,-483,-0.6,37,36,9,52,1,1,0,0,8,2,5,4
1,35.56,50,30,0,0,-37,-2.3,8,9.3,14,52,0,0,0,0,6,2,8,5
1,35.59,208,30,11,0,31,51.8,17.3,11.3,25,52,0,0,0,0,1,1,1,5
2,35.66,592,45,1,0,36,0.7,77,86.3,11,52,1,1,0,0,6,4,1,4
2,35.76,96,30,0,4.5,-73,-4.1,18.3,10,21,52,1,1,0,0,4,4,2,5
1,35.79,304,30,16,0,194,16.7,73.7,82.3,29,52,0,0,0,0,3,4,1,5
3,35.99,103,36,0,0,-88,0,28.7,7.3,32,52,0,0,0,0,4,4,8,5
2,36.22,214,26,22,0.2,164,1.4,15,42.7,10,52,0,0,0,0,1,4,8,5
2,36.38,439,40,18,0,-38,-6.4,97.3,48.7,24,52,1,1,0,0,2,4,2,4
2,36.56,548,45,0,1.5,-80,-1.6,0,0,12,52,0,0,0,0,6,4,8,4
3,36.8,97,34,5,0,46,5.8,20,21.3,29,52,1,1,0,0,3,4,8,5
1,36.84,423,45,2,0,-109,0.1,112.3,78.3,43,52,0,0,0,0,0,4,8,4
1,36.93,786,36,0,0.7,-58,2.4,147,148.7,10,52,0,0,0,0,9,4,8,2
1,37.19,237,45,6,0,-101,-2.2,0,0,35,52,0,0,0,0,3,3,5,5
1,37.27,299,40,8,0,-15,-3.3,62,38.3,22,52,0,0,0,0,6,4,8,5
1,37.53,111,30,18,0,32,-3.5,25.7,3,26,52,0,1,0,0,7,4,8,5
1,38.04,364,35,0,0,-123,4.2,33.7,32.3,35,52,0,0,0,0,4,1,8,4
1,38.04,122,30,19,0,92,21.2,28.3,21.7,25,52,1,1,0,0,6,4,8,5
3,38.16,97,30,0,0.2,-50,-0.2,15.7,4.3,36,52,0,0,0,0,8,4,1,5
3,38.34,408,34,30,0,-115,-38.3,33,32.3,12,52,0,0,0,0,3,4,8,4
2,38.38,590,45,6,0,181,9.2,22.7,49,8,52,0,0,0,0,5,1,4,4
1,38.88,315,45,0,0.3,82,0.4,113.3,51,26,52,0,0,0,0,6,4,8,5
1,38.91,16,20,0,0,-4,-18.9,3.3,2.7,22,52,1,1,0,0,5,4,1,5
2,39.19,196,45,0,0,35,-0.2,39,36,11,52,0,0,0,0,3,2,8,5
1,39.39,533,45,10,0,-183,-3.4,154.7,188.7,13,52,1,1,0,0,9,2,1,4
3,39.66,550,45,0,0.4,146,-0.7,86.3,65.7,10,52,1,1,0,0,7,4,8,4
3,39.99,184,40,0,0,-11,0,59.7,6.3,36,52,0,0,0,0,5,1,7,5
3,39.99,196,50,0,0,-17,0,47.3,20,30,52,1,1,0,0,6,4,3,5
2,39.99,205,50,0,0,92,0,38.7,11.3,20,52,1,1,0,0,2,4,7,5
1,39.99,686,50,0,0,169,0,8,22.3,18,52,0,0,0,0,6,2,1,2
1,40.06,75,50,0,0,-30,0.2,0,0,11,52,0,0,0,0,3,4,8,5
2,40.15,347,45,0,1.4,-51,-0.9,53.7,49.7,34,52,0,0,0,0,4,4,8,4
2,40.35,208,40,0,0,-42,-0.4,50,9,13,52,0,1,0,0,4,2,8,5
3,40.67,1130,10,88,1.8,4,-25.7,0,0,9,52,1,1,0,0,8,1,8,2
2,40.91,512,45,4,0,-24,1.3,58,84.3,20,52,0,1,0,0,4,4,8,4
2,40.91,864,45,16,0,139,-4.1,80.7,87.7,13,52,1,1,0,0,5,4,8,2
2,41.39,586,50,4,0,-328,-1.4,17.7,66.7,7,52,0,0,0,0,5,4,1,4
1,41.48,205,40,5,4.1,133,7.5,56.3,38,33,52,0,0,0,0,3,1,8,5
3,41.8,50,38,0,0,2,-6.8,13.7,11,27,52,1,1,0,0,7,2,1,5
3,42.62,854,45,8,0,-394,-3.2,30.7,71,11,52,1,1,0,0,3,4,6,1
2,42.87,97,42,0,0,-54,-0.4,21,5.7,22,52,0,0,0,0,9,2,8,5
3,42.92,494,45,22,0,158,-7.9,0,0,15,52,0,0,0,0,8,2,8,4
1,43.18,192,30,45,0,6,1.1,90.7,0.7,25,52,0,0,0,0,8,2,8,5
3,43.3,148,45,0,0,26,3.6,71.7,15,7,52,1,1,0,0,9,4,8,5
3,43.78,804,45,1,0,216,-0.8,116.7,184.7,13,52,1,1,0,0,4,4,1,2
3,43.83,604,45,24,0,-446,-8.5,45,59.3,14,52,1,1,0,1,6,2,1,4
3,44.13,149,49,0,0,22,12.2,0,0,8,52,0,0,0,0,7,4,7,5
2,44.15,250,50,0,0.2,6,-0.2,216,99.7,16,52,1,1,0,0,3,4,5,5
1,44.52,563,50,1,1.2,73,4.1,136.3,237,12,52,0,0,0,0,9,4,8,4
1,44.77,285,30,41,0,207,41.2,117.7,49,17,52,0,0,0,0,4,4,8,5
1,44.78,407,50,0,0.3,-46,4.1,7,13.3,12,52,0,0,0,0,7,2,8,4
3,44.87,329,40,42,0,120,27.5,83,34.3,11,52,0,0,0,0,7,4,8,5
1,44.9,319,30,40,0,152,41.7,26.3,30.3,23,52,0,0,0,0,4,4,8,5
1,44.98,265,30,37,0.3,207,29.8,69.3,42.7,8,52,1,1,0,0,5,4,8,5
3,45.39,284,45,26,0,-86,-10.4,18.3,11,8,52,1,1,0,0,6,2,8,5
2,45.59,564,45,28,0,5,9.1,80,121.3,23,52,0,0,0,0,7,4,8,4
2,45.78,906,70,29,0.3,268,-45.8,161.7,189,11,52,1,1,0,0,9,4,8,2
2,45.91,208,28,46,0,14,0.9,57,22.7,24,52,1,1,0,0,7,2,1,5
2,46.02,88,10,36,0,55,57,38.7,12,21,52,1,1,0,0,1,4,8,5
1,46.47,95,45,3,0,-62,-1.5,43.3,18.7,16,52,1,1,0,0,4,4,8,5
3,46.54,607,45,3,0,-148,-1.4,130,37,49,52,0,0,0,0,8,2,8,4
2,47.63,104,30,1,0,-22,-6.4,24.3,8.3,20,52,0,0,0,0,4,4,1,5
1,47.81,330,42,0,2.1,171,-2.1,83.7,17.7,23,52,1,1,0,0,4,4,8,5
1,48.05,480,40,28,2,-180,-48.1,116.7,30.7,23,52,0,0,0,0,7,4,8,4
2,48.38,376,50,0,0,170,1.6,84.7,15.7,32,52,0,0,0,0,6,2,1,4
3,49.65,316,30,16,0,-206,-71.7,75,56.7,9,52,1,1,0,0,1,4,8,4
2,49.99,514,60,0,0,136,0,69.3,27.3,53,52,0,0,0,0,7,2,8,4
2,49.99,11,60,0,0,16,0,3.3,0.3,18,52,0,1,0,0,7,4,8,5
3,49.99,108,50,0,0,-20,0,11.3,16,19,52,0,0,0,0,6,2,8,5
1,49.99,387,60,0,0,155,0,64.3,49.3,14,52,1,1,0,0,4,4,1,4
3,49.99,476,60,0,0,40,0,0,0,13,52,0,0,0,0,5,4,8,4
1,49.99,359,60,0,0,105,0,0,0,14,52,0,0,0,0,7,2,8,4
3,50,312,50,0,0,0,0,80,37,32,52,0,0,0,0,1,2,8,5
2,50.09,109,60,0,0,-22,-0.1,25.3,16,10,52,0,0,0,0,5,4,2,5
2,50.14,382,50,0,10.2,69,-44.7,52,16,22,52,0,0,0,0,4,4,1,4
1,50.16,400,50,0,0.1,-52,-0.2,117.3,28.7,18,52,1,1,0,1,3,4,5,4
1,50.44,161,50,0,0,13,-0.4,39,17.3,29,52,0,0,0,0,7,4,8,5
2,50.45,314,50,0,0,4,-0.4,79,41,23,52,0,0,0,0,4,4,8,5
1,50.48,639,45,38,0,-77,23.5,57.7,120,9,52,0,0,0,0,9,4,1,4
3,50.49,231,50,0,0,-49,0.5,59,27,46,52,1,1,0,0,5,4,1,5
2,50.71,154,60,0,0,122,-0.7,0,0,9,52,0,0,0,0,1,4,8,5
3,50.74,502,50,0,0,76,2.2,101.3,34,23,52,1,1,0,0,7,4,1,4
2,51.04,894,60,0,0,-13,0.9,75.7,119.7,6,52,0,0,0,0,6,4,8,2
2,51.08,1458,70,3,0,120,-1.1,116,234,10,52,0,0,0,0,1,4,8,3
3,51.3,376,60,0,0.5,1,1.2,105,69,15,52,0,0,0,0,7,4,1,4
1,51.3,703,40,47,0,-119,-6.5,110,120.3,7,52,1,1,0,0,2,4,2,4
3,51.59,182,50,0,1,34,-1,40.7,11.3,22,52,1,1,0,0,8,4,5,5
3,51.68,294,60,0,0,-102,-1.7,55.3,15.7,14,52,0,0,0,0,3,4,8,5
3,51.8,2497,33,78,0,742,31.8,205.7,565,7,52,0,0,0,0,3,1,8,3
1,52.23,135,50,0,0,74,1.7,26.7,12.3,22,52,0,0,0,0,6,2,8,5
2,52.48,764,52,41,2.7,-204,-7.6,93.7,179.3,20,52,0,0,0,0,4,2,1,4
3,52.49,1018,85,0,0,355,17.5,207,119,39,52,1,1,0,0,1,4,8,2
2,52.55,438,50,0,0.1,-78,0.4,133.3,40.7,31,52,0,0,0,0,1,4,8,4
1,52.98,308,30,46,3.2,189,39.4,42.7,17,19,52,1,1,0,0,6,2,1,5
2,53.25,505,50,0,0,-18,0,128,78.3,38,52,1,1,0,0,6,4,1,4
2,53.44,294,60,2,0,85,2.5,48.7,22.3,7,52,0,0,0,0,5,3,1,5
1,54.16,469,70,0,4.2,43,6,0,0,11,52,0,0,0,0,6,2,8,4
1,54.61,658,60,2,0,276,1.3,123.7,113.3,22,52,0,0,0,0,6,4,8,2
2,54.78,227,9,9,0,-155,-22.8,0,0,11,52,1,1,0,0,5,1,1,5
1,55.19,430,50,6,0,116,4.7,55.7,10.3,20,52,0,0,0,0,8,4,8,4
1,55.52,660,70,0,0,123,7.4,72.3,79.7,35,52,0,0,0,0,6,4,8,4
3,55.64,506,55,12,2.6,92,-6.2,31,36,11,52,1,1,0,0,7,2,1,4
3,55.74,604,70,0,5.8,-314,3.4,77.3,82.7,9,52,0,0,0,0,4,4,8,4
1,56.2,1700,45,24,0,65,-12.2,113,254.3,10,52,0,0,0,0,5,2,8,3
3,56.45,1328,60,0,0.2,-104,-1.5,174,341,11,52,0,0,0,0,3,4,8,3
1,56.48,174,50,0,3.5,134,-1.5,31.7,5.7,46,52,0,0,0,0,7,1,1,5
1,56.62,1689,60,10,1.1,-91,-5.6,95.7,142.3,25,52,0,0,0,0,4,4,2,3
1,57.74,532,60,24,0,-110,-7.7,171,17,13,52,1,1,0,0,5,4,1,4
1,57.74,438,70,0,0,-102,2.3,128,49,7,52,0,0,0,0,6,2,8,4
1,57.99,67,70,0,0,23,0,23,4,9,52,0,0,0,0,2,1,5,5
1,58,568,58,25,0.2,145,89.3,120.7,50.7,11,52,1,1,0,0,4,2,2,4
2,58.24,676,60,19,0,97,6.6,132,40,25,52,1,1,0,0,7,4,1,4
1,59.19,148,55,0,0,42,1.2,25,23,43,52,0,0,0,0,0,4,8,5
2,59.54,600,60,31,0,-600,-9.5,41.7,53.3,9,52,1,1,0,0,9,2,8,1
2,59.69,512,50,15,0,-10,-0.8,190,48.3,24,52,0,0,0,0,7,4,1,4
3,59.99,85,70,0,0,-43,0,17.3,21.7,21,52,0,0,0,0,7,4,8,5
3,59.99,0,70,0,0,0,0,0,0,10,52,0,0,0,0,6,2,8,5
3,59.99,230,60,0,0,-145,0,52.3,15,39,52,1,1,0,1,9,2,1,5
3,60.28,262,60,31,0,-56,-8.3,126,29.3,17,52,1,1,0,0,9,2,8,5
1,60.47,454,50,14,1,10,-6.2,58.7,21,30,52,0,1,0,0,9,2,8,4
3,60.57,211,70,0,0.6,135,1.7,77.7,7.3,19,52,0,0,0,0,8,2,1,5
3,60.63,390,55,33,0,-390,-11.6,106,31.3,12,52,0,0,0,0,7,4,8,4
1,60.65,519,32,106,0,-195,-28.2,68.3,120,17,52,0,0,0,0,4,3,8,4
2,61.36,912,70,30,2.4,-130,-6.1,97,80.3,11,52,1,1,0,0,4,2,8,2
1,62.27,194,80,3,1,10,0.3,63.3,11.3,9,52,0,0,0,0,5,4,1,5
2,62.91,243,77,0,0,-213,-2.2,36,11.7,11,52,0,0,0,0,7,2,8,5
3,63.01,444,70,0,0.8,200,-2.2,124.3,50.3,10,52,1,1,0,0,8,4,8,4
1,63.11,540,60,62,0,424,44.9,55,6,11,52,1,1,0,0,6,4,8,2
2,63.42,691,55,46,0,-355,-13.4,73.3,98.3,9,52,0,0,0,0,4,4,8,4
1,63.59,412,50,44,0.2,-54,-11.6,130.7,51.3,35,52,1,1,0,0,6,4,1,4
3,63.7,1146,65,14,0,357,40.1,206,185.7,11,52,0,0,0,0,9,2,8,2
1,63.73,650,60,25,0,-256,-10.5,129,56.7,23,52,0,0,0,0,1,2,8,4
2,63.89,696,50,1,0,-66,-2.2,129,192.7,14,52,0,0,0,0,9,4,8,4
2,64.41,258,30,120,0,140,39.8,33.7,22.3,18,52,0,0,0,0,3,2,8,5
2,64.61,870,45,84,0,-354,-29.6,118.3,116,7,52,0,0,0,0,9,2,8,1
2,64.98,311,70,0,0,-66,-1,70.3,37.3,48,52,1,1,0,0,7,2,8,5
3,65.03,589,70,5,0.6,-40,-2.1,109.7,53.3,10,52,0,0,1,0,4,4,8,4
1,65.68,212,30,71,0,-212,-35.7,23.7,36.7,12,52,1,1,0,0,6,2,8,5
3,65.69,390,45,76,0.8,108,16,62,31.7,16,52,0,0,0,0,7,4,8,4
1,65.71,886,69,2,0,53,33.8,254.7,234,20,52,0,0,0,0,9,4,8,2
1,66.49,392,80,0,0,-186,0,176,76.7,18,52,0,0,0,0,1,4,1,4
2,67.55,1584,70,12,0.3,1064,22.5,98.7,172.7,21,52,1,1,0,0,7,1,2,3
1,67.64,240,30,104,0,154,47.7,62.7,5.3,24,52,0,0,0,0,6,2,1,5
3,67.87,683,80,15,0,347,10.1,37.7,155.7,8,52,0,0,0,0,6,1,2,2
2,68.39,457,60,2,0.1,-173,-1.2,54,21.3,15,52,1,1,0,0,3,4,5,4
1,69.17,509,55,38,0,66,-6.3,45,14,19,52,0,0,0,0,1,4,1,4
3,69.26,881,45,90,1.3,-245,-2.3,70.3,40.7,14,52,1,1,0,1,7,2,1,1
3,69.36,405,34,108,0,254,24.7,100.3,36,19,52,0,0,0,0,4,4,8,4
3,69.69,774,60,49,0,-52,-19.7,189,170.3,35,52,1,1,0,0,2,2,8,2
1,70.18,393,30,119,0,246,56,11.7,16.7,19,52,1,1,0,1,8,2,7,4
2,70.66,174,34,58,0,-29,-4.3,54.3,35.7,35,52,0,0,0,0,7,2,8,5
3,70.77,477,50,8,14.5,1,-13.8,97,38,20,52,1,1,0,0,4,2,8,4
3,71.01,938,63,77,0,54,-17.3,153,136,6,52,0,0,0,0,9,1,8,2
3,71.11,132,95,0,0,0,-65.7,18,2,36,52,0,0,0,0,6,2,1,5
2,71.17,368,80,3,0.9,83,-0.7,67.3,24,19,52,0,0,0,0,9,2,1,4
3,71.17,606,50,69,0,120,25.3,89.7,87.7,43,52,0,1,0,0,9,2,8,4
1,72.24,611,36,36,0,-242,63.7,156.7,67,29,52,0,0,0,0,6,4,8,4
2,72.95,749,46,60,8.9,84,20.2,61,37.3,21,52,0,0,0,0,6,4,8,2
3,73.36,290,55,0,14.9,-46,7.8,67.7,54.3,20,52,1,1,0,0,7,2,8,5
1,74.43,537,45,56,0.7,-334,-29.4,105.7,113,32,52,0,0,0,0,8,4,8,4
2,74.97,234,40,0,41.7,-82,-41.7,57,8,14,52,0,0,0,0,6,2,8,5
1,75.48,763,85,0,0,-211,-0.5,113,23,11,52,0,0,0,0,8,2,8,4
3,75.48,1502,95,0,0,-320,-0.5,365,258.3,46,52,1,1,0,0,6,4,1,1
2,75.86,1018,44,104,0,318,13.5,26.3,56,10,52,0,0,0,0,5,4,8,2
1,76.2,197,30,110,4.5,-159,-37.1,24,29.7,23,52,0,0,0,0,1,3,8,5
3,76.24,893,85,0,0,191,3.8,115.7,31,36,52,0,0,0,0,7,4,8,2
3,76.33,274,75,0,0.2,-44,0.6,70,27.7,30,52,0,0,0,0,6,2,1,5
3,76.81,214,17,118,0,0,0.3,26.7,14.7,38,52,1,1,0,0,9,4,8,5
2,77.38,520,73,0,0.8,-85,6.2,72.3,29.7,20,52,1,1,0,0,8,2,8,4
3,77.88,192,75,3,0,-16,-1.2,50,9.7,16,52,0,0,0,0,9,4,8,5
3,77.91,1990,45,116,0,310,62.5,125,410.7,7,52,0,0,0,0,1,4,8,3
2,78.64,350,75,0,0,58,-0.7,119,7.3,13,52,0,0,0,0,7,4,5,4
1,78.94,560,50,104,0,-534,-28.9,104.7,44.3,19,52,0,0,0,0,3,4,8,4
3,79.89,966,52,100,0,-230,-18.2,105,125.3,8,52,0,0,0,0,4,4,8,1
1,80.01,14,78,0,2.2,23,-1.3,2.7,0,41,52,0,0,0,0,4,4,8,5
3,80.03,960,60,97,0,344,18.3,134.3,79.7,32,52,0,0,0,1,8,4,8,2
1,80.9,410,50,80,2.7,447,72.7,0,0,14,52,1,1,0,0,8,2,8,4
1,81.09,291,30,146,0,318,99,13.7,11,36,52,1,1,0,0,1,3,7,5
1,81.37,989,85,0,1,15,2.1,120.7,94.3,19,52,0,0,0,0,1,4,8,2
3,81.6,342,85,6,0,330,4.3,49,17,21,52,1,1,0,0,5,2,8,5
1,81.87,1218,85,3,0.1,31,-1.5,152.3,54.3,6,52,0,0,0,0,8,2,8,2
2,82.04,392,60,107,0,-55,3.7,69,49.7,20,52,0,0,0,0,6,2,2,4
2,82.57,677,60,63,0,-150,-32.6,129,60,23,52,0,0,0,0,7,4,8,4
2,84.03,1171,60,74,0.2,137,4.4,208.3,291,9,52,0,0,0,0,2,4,8,2
2,84.99,446,95,0,0,-30,0,116,31,31,52,0,0,0,0,9,4,8,4
